File,Activity,Maximum_Absolute_Velocity,Mean_Absolute_Velocity,Mean_Velocity_Bandwidth,Maximum_Velocity_Bandwidth,Active_Motion_Duration,Active_Motion_Fraction,Velocity_Imbalance,High_Velocity_Fraction,Main_Burst_Duration,Energy_Weighted_Velocity,Variance_Doppler_Distr,Skewness_Doppler_Distr,Kurtosis_Doppler_Distr,Variance_Frequency_Doppler_Distr,Mean_Difference_From_Zero_Freq,Total_Signal_Over_Max,Standard_Deviation_Range,Mean_Cadence
2P16A02R01.dat,2,0.872844827586207,0.549902239601848,0.429257020974049,0.743534482758621,1.01041666666667,0.201663201663202,-0.84032886317242,0,0.84375,-0.278080549324036,0.000175240720186567,3.39862094093389,13.9819751590285,19.0300992500816,14.6450722346978,0.0218509019908622,0.0131757359051908,7.4074253749967
2P16A02R02.dat,2,0.614224137931034,0.488529378402904,0.535744668784029,0.872844827586207,1.58333333333333,0.316008316008316,-0.764179639411753,0,1.15625,-0.218899440052841,0.000181470555051041,3.42109664102277,14.0381346786621,21.7376591051908,14.1855293578591,0.0246028372989619,0.0219279010289426,7.30797356254835
2P16A02R03.dat,2,0.614224137931034,0.430075374616357,0.608300234699404,0.808189655172414,1.98958333333333,0.397089397089397,-0.508384186853619,0,1.98958333333333,-0.153198993900581,0.000150973726342022,2.88320964583903,10.5555469058118,20.9377044504246,12.8034022097292,0.0252689945246444,0.011876913100438,7.39761839151697
2P17A02R01.dat,2,0.84051724137931,0.455397301349325,0.476681302206039,0.711206896551724,1.67708333333333,0.334719334719335,-0.742709913841079,0,0.9375,-0.206089231941108,0.000186478450729436,3.49079159301765,14.6854480360408,19.1040149373018,12.6709200953308,0.0218679338180897,0.00593607846692679,7.41727350303589
2P17A02R02.dat,2,0.614224137931034,0.453406704008402,0.480811307544197,0.646551724137931,2.05208333333333,0.40956340956341,-0.802538973823991,0,1.32291666666667,-0.208570578530643,0.000196677407058236,3.47275421969534,14.498912967257,19.4316785527992,12.5982368129239,0.0230614464997061,0.00827785051202427,7.43457884203936
2P17A02R03.dat,2,0.775862068965517,0.500747712878255,0.474357846586911,0.775862068965517,1.02083333333333,0.203742203742204,-0.682440104519099,4.05582764673873e-05,1.02083333333333,-0.199874251702615,0.000162541456508603,3.21054225171815,12.8208975769819,21.0245501266382,13.5469369999108,0.0245822745884693,0.00952786199860458,7.39623759006697
2P18A02R1.dat,2,0.775862068965517,0.477656579873328,0.523179099225897,0.905172413793103,1.53125,0.305613305613306,-0.732477339889263,0,0.791666666666667,-0.203726331402602,0.000173521143279422,3.24405746322432,12.7547201904107,19.4631998629685,12.8817539186846,0.0236411257103982,0.00554422188928908,7.33914675980314
2P18A02R2.dat,2,0.808189655172414,0.54173197492163,0.535364420062696,0.808189655172414,1.375,0.274428274428274,-0.798251296994021,0.00179920371907471,0.989583333333333,-0.244745426508754,0.000165268814211461,3.24400410388632,12.9475066562936,19.6701702390213,13.9999984468518,0.0236846706209872,0.00567169591862244,7.36571322756869
2P18A02R3.dat,2,1.03448275862069,0.527951131796065,0.522596255553205,0.775862068965517,1.69791666666667,0.338877338877339,-0.795429227442755,0.00772096351179598,1.16666666666667,-0.274011622438293,0.000152421799176516,3.12865509846991,12.374539608375,19.727087264772,14.8652073136863,0.0227992484388529,0.00496899313126396,7.32923312946505
2P19A02R1.dat,2,1.13146551724138,0.549381014434643,0.500889635124298,0.9375,1.79166666666667,0.357588357588358,-0.862951775814161,0.00970114867261296,1.79166666666667,-0.272588899145717,0.000166757296556855,3.31742171028928,13.6688894917987,18.5271841339954,13.9246853861482,0.0223058404967161,0.0053474827044372,7.35732420534598
2P19A02R2.dat,2,0.905172413793103,0.493893678160919,0.507662835249042,0.678879310344828,2.25,0.449064449064449,-0.734421459407634,0.00444277150711335,1.65625,-0.247401559675408,0.0001459227334102,3.03803201547354,11.9042687121221,18.6601607509176,13.7622357891118,0.0243184046904527,0.00511616410618664,7.28648379984163
2P19A02R3.dat,2,1.13146551724138,0.563712284482759,0.511988146551724,0.872844827586207,1.66666666666667,0.332640332640333,-0.860769804041868,0.0137583449928122,1.66666666666667,-0.289754567604601,0.00015550111411772,3.20877468434789,13.075472170719,18.9967025803636,14.672851396772,0.0225153788150643,0.00508644008290115,7.37790985542655
2P20A02R1.dat,2,1.13146551724138,0.559691745036573,0.589407001044932,1.00215517241379,2.0625,0.411642411642412,-0.454568536884312,0.00740109717158941,1.27083333333333,-0.182188124754376,0.000112722259423396,2.48863880198567,8.08152799259089,21.51745421795,14.2265260488507,0.0269956633033138,0.00526648983508343,7.21649682468542
2P20A02R2.dat,2,1.39008620689655,0.570700168208579,0.606181665264928,1.22844827586207,2.13541666666667,0.426195426195426,-0.459902998527791,0.0294134996929355,1.625,-0.258833136792513,9.87977063056837e-05,2.22566848783668,6.76484981536708,21.9588622291894,15.8183456734682,0.0269644198886314,0.00466728881439483,7.22354453369647
2P20A02R3.dat,2,1.39008620689655,0.572341600135893,0.655628928146764,1.26077586206897,2.11458333333333,0.422037422037422,-0.399103660159872,0.029418330736453,2.11458333333333,-0.241731003010007,9.29609551372175e-05,2.13459478692661,6.31190160601617,22.6553168743546,16.1085523722839,0.0283722747358777,0.00527049724434423,7.39641373936376
2P21A02R1.dat,2,0.420258620689655,0.361842105263158,0.339345130066546,0.452586206896552,1.78125,0.355509355509356,-0.725464314779213,0,1.5625,-0.148202135368956,0.000248689591545841,3.9690933742538,18.4577882537059,17.5151768452587,10.2847823931394,0.0201377057639764,0.00414872485580642,7.30787545929158
2P21A02R2.dat,2,0.549568965517241,0.403116946864646,0.630502975825255,0.872844827586207,2.92708333333333,0.584199584199584,-0.295347212237796,0,1.07291666666667,-0.0691692540203261,0.000152127440523321,2.86203682595729,10.4706134766621,18.2167584964768,10.8921384497373,0.0264759772069193,0.00814882961353435,7.30177833944039
2P21A02R3.dat,2,0.484913793103448,0.388087206396801,0.405890804597701,0.581896551724138,2.15625,0.43035343035343,-0.728123420995956,0,1.09375,-0.157266879737361,0.000238876741086492,3.89267150325246,17.8637684993285,17.2513539439997,10.5311255001536,0.0220688798199441,0.00513361965281301,7.26638256451093
2P22A02R1.dat,2,1.19612068965517,0.66370882296282,0.690257175881333,1.00215517241379,1.86458333333333,0.372141372141372,-0.785338379465444,0.0283802839462117,1.86458333333333,-0.307326726135094,0.000123446876893539,2.76644271522624,10.0584965330211,19.5985066045689,15.7326066796441,0.0267836906577765,0.0059599358074871,7.3856699161906
2P22A02R2.dat,2,1.26077586206897,0.636886775684323,0.649717827941699,0.9375,2.02083333333333,0.403326403326403,-0.655217279677842,0.0264136854369834,1.8125,-0.310762340526796,0.000100480396379939,2.2877597513706,7.41871003643038,20.5879422620544,16.6579655275304,0.0262890007355937,0.00636699592506724,7.39440994360676
2P22A02R3.dat,2,1.19612068965517,0.752919911012236,0.692018909899889,1.00215517241379,1.61458333333333,0.322245322245322,-0.852872560910333,0.0372791648491005,1.61458333333333,-0.380794591326393,0.000110899713179239,2.54251427730429,8.53291414846953,20.4067120281407,18.2592648596501,0.0281676500093231,0.0145514187920002,7.40186219891668
2P23A02R1.dat,2,0.969827586206897,0.62651240169389,0.579627949183303,0.969827586206897,1.78125,0.355509355509356,-0.850670689811565,0.00862578460926137,1.78125,-0.312055233480882,0.000148995433898865,2.9662502768326,10.7889955970581,18.4275100504727,15.5227196484308,0.0220850765720274,0.00636774234325715,7.44017692464756
2P23A02R2.dat,2,0.872844827586207,0.512791428172554,0.464365489320118,0.743534482758621,2.57291666666667,0.513513513513513,-0.927680608681876,0.00255255149883651,2.57291666666667,-0.273033892956257,0.000208414654220233,3.62604053554994,15.4732150734965,17.4223777366293,13.7002733586377,0.0207743992741228,0.00547739614540582,7.39954529997118
2P23A02R3.dat,2,1.00215517241379,0.598872224846481,0.555473547472839,0.775862068965517,2.28125,0.455301455301455,-0.89485504277838,0.00748399992893579,2.28125,-0.312474452281442,0.000158301361632041,3.03837505155822,11.3508756509613,18.2153317751809,15.2939927466218,0.0228642624865109,0.00549294382130059,7.39417026883572
2P24A02R1.dat,2,0.969827586206897,0.659657502329916,0.711206896551724,1.48706896551724,1.92708333333333,0.384615384615385,-0.548806631207443,0.00941286615021828,1.3125,-0.231887752625578,0.000109875335377757,2.34880136893091,7.34454573777228,19.6121874009281,15.0537399435439,0.0283374828976664,0.00610261368539404,7.43124691926026
2P24A02R2.dat,2,1.06681034482759,0.665178571428571,0.699353448275862,1.39008620689655,2.1875,0.436590436590437,-0.641083123851933,0.0098466777154839,1.42708333333333,-0.262679948734002,0.000117182816712054,2.58708374809452,8.80594807618668,19.4013879877469,15.3043317292561,0.027043112944583,0.00884592636439217,7.41429790562222
2P24A02R3.dat,2,0.905172413793103,0.559438892279524,0.602923787000305,0.905172413793103,2.35416666666667,0.46985446985447,-0.574336376972856,0.00301841914317396,1.51041666666667,-0.221620796309005,0.000121815157983979,2.62202323077833,9.10137145028919,18.9314086040925,14.2320404550213,0.02705405325175,0.00674425020056003,7.41695327443631
2P25A02R1.dat,2,1.00215517241379,0.634387220049769,0.751699697831497,1.16379310344828,2.02083333333333,0.403326403326403,-0.6756711362083,0.0120313053362546,2.02083333333333,-0.264389283050378,0.000110741124340978,2.51267260471374,8.17849906833253,20.4765097642445,16.3134924669382,0.0269161713770003,0.0169499964262583,7.39244327976895
2P25A02R2.dat,2,1.22844827586207,0.700251436781609,0.833333333333334,1.48706896551724,1.875,0.374220374220374,-0.382398386301817,0.0171884046869916,1.875,-0.168901918164547,9.64422826263484e-05,2.34774469739337,7.55560625159423,21.8761529618328,15.2974234905764,0.0309437196327389,0.0281921985352624,7.50650760229371
2P25A02R3.dat,2,1.06681034482759,0.560096699183304,0.670265710072595,1.35775862068966,3.16666666666667,0.632016632016632,-0.446393034420657,0.00964682144045456,1.89583333333333,-0.175012696909197,0.000110295133036638,2.60580022201479,9.3425274682501,20.2238063126374,14.3842959080028,0.0264330324235393,0.00644663680810598,7.44299897328075
2P26A02R1.dat,2,0.775862068965517,0.466818477553676,0.426561483409239,0.646551724137931,1.65625,0.330561330561331,-0.918212214712517,0.00189471104377315,1.65625,-0.257113056105275,0.000204640586473969,3.57585376876173,14.9796647500886,19.1858661654005,13.6802111172389,0.0212367663635405,0.0054043113868386,7.38546470257429
2P26A02R2.dat,2,0.872844827586207,0.498251748251748,0.492826139377864,0.775862068965517,1.48958333333333,0.297297297297297,-0.856982028646121,0.00544249493402975,1.48958333333333,-0.261903572381298,0.000176099972030049,3.31463153653802,13.3134127820273,19.542434190501,14.1931326585871,0.0213813871735603,0.0053148404064195,7.3429659452637
2P26A02R3.dat,2,0.969827586206897,0.536300180133814,0.514346371590324,0.743534482758621,1.39583333333333,0.278586278586279,-0.909321592105618,0.00930240129903293,1.39583333333333,-0.289857037031282,0.000179107933035007,3.38006730166825,13.7639200472527,19.8843550198496,14.9973443145339,0.0216332760098224,0.00542092723736656,7.41524578757446
2P27A02R1.dat,2,0.905172413793103,0.563167077175698,0.591261288998358,0.969827586206897,2.625,0.523908523908524,-0.829774149103956,0.00630237258580823,2.625,-0.28830643094037,0.000152238043378439,2.94525832150656,10.5829636304938,18.4388318998597,14.9854180898765,0.0246173991473858,0.00612989531735411,7.39368308716025
2P27A02R2.dat,2,0.84051724137931,0.562283581012841,0.60529685471072,1.00215517241379,2.48958333333333,0.496881496881497,-0.82407059056109,0.00372531410522157,1.72916666666667,-0.260922126953258,0.000169294318739842,3.34413026213699,13.7184692387402,18.2088165088235,14.009604084904,0.023892112857994,0.00663018249100073,7.40029247233276
2P27A02R3.dat,2,0.969827586206897,0.615117988240902,0.648786349912601,1.09913793103448,2.26041666666667,0.451143451143451,-0.871466790034151,0.00993961449353304,1.53125,-0.303404987967617,0.000158327016004331,3.03394889602831,11.087278813089,18.6284851577329,15.3928472130309,0.0233662154539083,0.00605537046964963,7.41253954249035
2P28A02R1.dat,2,1.29310344827586,0.619881465517241,0.64832974137931,1.13146551724138,2.08333333333333,0.415800415800416,-0.77237720375312,0.0182689546425941,1.33333333333333,-0.277988103955834,0.000142909570311517,3.23516591534756,13.2054077000764,19.9530541156612,15.0983683253556,0.0266603743612556,0.00662188118525893,7.43796684959187
2P28A02R2.dat,2,1.00215517241379,0.553868693731952,0.615498131476134,1.06681034482759,2.11458333333333,0.422037422037422,-0.814976784773016,0.00808765293636092,1.11458333333333,-0.28664005275239,0.000148998317522051,3.21041282656278,12.7001677600459,19.9306772498099,15.4979220961745,0.0278183857215445,0.00776731323373624,7.29942318790715
2P28A02R3.dat,2,1.16379310344828,0.675055617352614,0.718332869855395,1.00215517241379,1.9375,0.386694386694387,-0.820565501550838,0.0124844576550261,1.9375,-0.324211017782733,0.00012998773816885,2.88436825560745,10.5430628510603,20.5368333313901,16.8835700450928,0.0301898830475486,0.0072402556019685,7.33065037202976
2P29A02R1.dat,2,0.872844827586207,0.46297163918041,0.520911419290355,1.06681034482759,2.15625,0.43035343035343,-0.691364131200478,0.000674735128109417,0.9375,-0.193470987580179,0.000176419662802318,3.37679460660832,13.9987638021133,18.5764267556842,12.3111817707384,0.0244450497661275,0.00529840065637767,7.3003054141669
2P29A02R2.dat,2,1.61637931034483,0.48004251299008,0.590605810108644,1.77801724137931,2.28125,0.455301455301455,-0.685051840136957,0.010286245056121,1.47916666666667,-0.154410828762946,0.000231696486454598,4.08022858063815,19.5306185934474,19.7018999190841,11.3647068340786,0.0220024946251671,0.00472685563672537,7.42350758264989
2P29A02R3.dat,2,1.13146551724138,0.436130648574629,0.593333748288311,1.45474137931034,2.88541666666667,0.575883575883576,-0.576915734961704,0.00752518356056579,1.32291666666667,-0.139025528617663,0.000193106690660224,3.6669524393424,16.3048516327647,19.4048571070892,11.2865898485696,0.0244559947716493,0.00466716004334264,7.51006049885508
2P30A02R1.dat,2,1.35775862068966,0.71975916803503,0.779454022988506,1.22844827586207,1.96875,0.392931392931393,-0.756504388005076,0.0457536400429063,1.375,-0.35532452056418,0.000104859517263685,2.62750870966358,9.39102847495169,21.3544441627777,18.2458639785664,0.0299671609778882,0.00720980066711505,7.39897658796898
2P30A02R2.dat,2,1.32543103448276,0.684458690705409,0.756990635392963,1.26077586206897,2.05208333333333,0.40956340956341,-0.730751196921553,0.0304818148792291,2.05208333333333,-0.350209135682999,0.000103126906768702,2.40781809222977,7.77381849026583,21.0432273576051,18.2588678203782,0.0314274468659575,0.00748375222277346,7.39179910348694
2P30A02R3.dat,2,1.26077586206897,0.746604700443074,0.828236370641495,1.32543103448276,1.86458333333333,0.372141372141372,-0.684963276261382,0.0399364891639793,1.86458333333333,-0.342139906260718,9.84143896676366e-05,2.3512331000233,7.47405897138983,21.3989067721543,18.4104078055635,0.0330509337118616,0.00817231285482141,7.38813411882215
2P31A02R1.dat,2,1.39008620689655,0.667149832163565,0.752832239853525,1.55172413793103,2.35416666666667,0.46985446985447,-0.717686053247273,0.0452541013700987,1.34375,-0.294951221963604,0.000111121219719158,2.87054344787638,10.8626167913365,21.3092773120691,16.720185688401,0.0271345100150523,0.00732543060257231,7.39836567924235
2P31A02R2.dat,2,1.26077586206897,0.704642919656923,0.769133992648346,1.45474137931034,2.05208333333333,0.40956340956341,-0.749835724184329,0.0419160257338354,1.57291666666667,-0.316800315548109,0.000106262811008252,2.76179489998615,10.17044470546,21.2731869552193,17.5791614231076,0.0311723602332353,0.00663080315470874,7.43109599101738
2P31A02R3.dat,2,1.42241379310345,0.721806105144149,0.810441986998304,1.32543103448276,2.54166666666667,0.507276507276507,-0.429661277381762,0.0658100865634164,1.91666666666667,-0.251148306182602,7.75647661322243e-05,2.07111369684876,6.2898801124478,23.4283476843868,17.8024936738683,0.0317541403513018,0.00637704301113871,7.43365679817021
2P32A02R1.dat,2,0.905172413793103,0.576252052545156,0.671695402298851,0.969827586206896,1.3125,0.261954261954262,-0.741258434107034,0.00357521996296254,1.3125,-0.237611291781126,0.000153629639140353,3.363661006676,14.2363287571648,20.2401086896412,14.4012946792884,0.0248910313035639,0.00739146738598118,7.4048991953149
2P32A02R2.dat,2,0.905172413793103,0.525904327248141,0.564148073022312,0.84051724137931,1.59375,0.318087318087318,-0.824255451342181,0.00248570486685876,1.59375,-0.276396579281777,0.000141376301836516,3.05157516713937,11.7567488488402,21.7686881916433,15.6275988802223,0.0259769492995887,0.00902375851868618,7.37838604125882
2P32A02R3.dat,2,0.905172413793103,0.578957680250784,0.619300370475919,1.00215517241379,1.26041666666667,0.251559251559252,-0.839050741879323,0.0053031309362893,0.78125,-0.305665970469813,0.000132067961762682,2.88526489595703,10.6953507835202,22.3132827780335,16.7796047138343,0.0261997645299333,0.00751191533850131,7.36329479203085
2P33A02R1.dat,2,1.09913793103448,0.554588777040051,0.615428892696509,1.03448275862069,1.67708333333333,0.334719334719335,-0.713696071772794,0.0127005316766559,1.67708333333333,-0.266605589969505,0.000126350200968337,2.71924613943181,9.61201067058732,23.2372355936534,16.2007070479104,0.0244068047285234,0.00653231463734748,7.32892799003736
2P33A02R2.dat,2,1.00215517241379,0.579914783987316,0.579171621086009,0.808189655172414,2.71875,0.542619542619543,-0.235037862803755,0.00955981925175139,0.989583333333333,-0.112892566927311,9.35597811136581e-05,2.02862294680327,5.71133233495384,22.4750999257502,15.5044233945726,0.0238052908012778,0.00493264069675142,7.47696086327954
2P33A02R3.dat,2,1.09913793103448,0.533486397504765,0.585957806272743,1.03448275862069,2.07291666666667,0.413721413721414,-0.319227570601609,0.0118201005324825,0.854166666666667,-0.195157070101843,9.73619755455811e-05,2.2581305473952,7.09147181370751,24.0592208945262,15.8264794221709,0.0250567516057999,0.00499470553116684,7.37551545854836
2P34A02R1.dat,2,0.84051724137931,0.512700987989152,0.649094343277799,0.905172413793103,1.85416666666667,0.37006237006237,-0.692735243278391,0.00190541832770197,1.10416666666667,-0.218324370576069,0.000149717610504036,3.29317544271246,13.6531241803402,22.245643349365,14.8123251621808,0.0246713587370041,0.00698058544337264,7.41717902099146
2P34A02R2.dat,2,0.775862068965517,0.48710797316274,0.51855788734592,0.743534482758621,2.30208333333333,0.459459459459459,-0.699983729041566,0.000864131462527078,1.64583333333333,-0.215059146960768,0.000148654370648052,3.15714440679016,12.6709568695339,22.4770475119367,14.5123027975418,0.0238750922280106,0.00786547026935529,7.41825671871815
2P34A02R3.dat,2,1.00215517241379,0.534401045922536,0.675508661546004,1.39008620689655,2.19791666666667,0.438669438669439,-0.668837883757817,0.00774165898712167,1.47916666666667,-0.233765755272014,0.000123560021426599,2.94318251513499,11.446605636883,23.1952771670486,15.7414553829474,0.0255123554469624,0.00603150747608641,7.43991222806975
2P35A02R1.dat,2,0.872844827586207,0.492386501472882,0.536085600415872,0.743534482758621,2.07291666666667,0.413721413721414,-0.695135633250195,0.00292923504582711,1.38541666666667,-0.227055115178897,0.000145392254091222,3.06129989168042,11.8658320035056,21.8897916806627,14.4616492724255,0.0248615741233415,0.0049364390452724,7.44897853800176
2P35A02R2.dat,2,0.905172413793103,0.636449353448276,0.497036637931034,0.711206896551724,1,0.1995841995842,-0.840970896485098,0.00834097598523676,1,-0.289865459189951,0.000149315474027977,2.86937654824097,9.92911586798055,22.4259148912297,16.2012616953136,0.0222710102864911,0.0075827514652635,7.43010264532424
2P35A02R3.dat,2,0.678879310344828,0.448772278186749,0.453131053855095,0.614224137931034,1.85416666666667,0.37006237006237,-0.786702853944514,0.000253537594283372,1.85416666666667,-0.224087863281011,0.00016695122791205,3.19546690118528,12.3896323224889,23.4034895686858,14.7025289249626,0.0223702117078777,0.00516684249214814,7.46103691615911
2P36A02R01.dat,2,1.00215517241379,0.586598746081505,0.632151253918495,1.06681034482759,2.24489795918367,0.224260958205912,-0.47804863984378,0.00340926679833589,1.98979591836735,-0.203680261874796,0.000111245649667076,2.39780949526163,7.72613041527382,20.8353140623539,14.2994233591322,0.0127145896073038,0.00486093813809213,7.49060142338048
2P36A02R02.dat,2,1.03448275862069,0.711400474912244,0.795413483378071,1.16379310344828,1.73958333333333,0.347193347193347,-0.634568173213144,0.0109154703081876,1.73958333333333,-0.314614419033936,9.60288294032693e-05,2.02200200278393,5.69872262067306,20.3134032462379,17.1736453194237,0.0267949114107187,0.00696827177442907,7.34957469190339
2P36A02R03.dat,2,1.03448275862069,0.724183462846042,0.675919742593492,1.22844827586207,1.47916666666667,0.295218295218295,-0.712147180717041,0.00641389145891472,0.989583333333333,-0.319783636026805,0.000111195701983352,2.35009690639371,7.372347286973,19.9343404019238,16.7079026784866,0.0250454805383755,0.00673975120428484,7.33724295487906
2P36A02R1.dat,2,1.03448275862069,0.616042564655172,0.661301185344828,0.9375,1.66666666666667,0.332640332640333,-0.520232789673989,0.0143236343009691,1.32291666666667,-0.271605981482302,8.815884321995e-05,1.96578063668516,5.23441332184017,26.1432931218129,18.2929781642751,0.0287533372604658,0.00622079622739247,7.38827925034509
2P36A02R2.dat,2,1.16379310344828,0.607070799706529,0.748624358033749,1.35775862068966,2.44791666666667,0.488565488565489,-0.62027586779395,0.0103039538316338,1.66666666666667,-0.235496873367148,0.000110925809701049,2.82655089296289,10.7390927750544,24.00265246218,16.4900686617841,0.0291981247385382,0.00540313205961233,7.57569855026718
2P36A02R3.dat,2,0.872844827586207,0.622573646951359,0.693223338661795,0.9375,1.57291666666667,0.313929313929314,-0.549823927087609,0.00212336038935593,1.57291666666667,-0.234466033289235,0.000100230396413001,2.23041027821543,6.69958377638121,25.8312334787361,17.267934538461,0.0285882603546103,0.00760276985817029,7.36363518405973
2P37A02R01.dat,2,1.00215517241379,0.647274128298979,0.72619678289347,1.39008620689655,1.86458333333333,0.372141372141372,-0.404378488560605,0.00740017295803335,1.01041666666667,-0.216689331089706,9.0884026364774e-05,1.97536669302792,5.56931833556768,20.372258939846,15.6105226128118,0.0277842331700013,0.0101413018246249,7.25069536573654
2P37A02R02.dat,2,0.905172413793103,0.654167357427055,0.723174320291777,1.19612068965517,2.16666666666667,0.432432432432432,-0.436052149943556,0.00132805695518746,2.16666666666667,-0.217772342880769,9.68194384557557e-05,2.03155454391175,5.84177260423919,19.5879204122515,15.2213740257741,0.0274335869936124,0.00847722135289466,7.19147148740251
2P37A02R03.dat,2,1.00215517241379,0.707026605231867,0.63428953626635,0.84051724137931,1.20833333333333,0.241164241164241,-0.840802843162006,0.0107518732581838,1.20833333333333,-0.420861980805007,0.000107224609606921,2.21471856270791,6.51490979741729,20.3615326791897,19.5034115931447,0.0261570118439923,0.0103687755483314,7.17818410269708
2P37A02R1.dat,2,0.517241379310345,0.374794382843913,0.465837090288778,0.775862068965517,2.94791666666667,0.588357588357588,-0.623253060834733,0,2.20833333333333,-0.134415707413102,0.000212679896190984,3.72995557526466,16.7333388512908,18.4103887482441,10.7471694343221,0.0223082214668501,0.00765505396426692,7.38653767651736
2P37A02R2.dat,2,0.581896551724138,0.400642366923334,0.475184131235353,0.678879310344828,2.14583333333333,0.428274428274428,-0.746723936059946,0,2.14583333333333,-0.168461231415888,0.000231337182295853,3.90540654440762,17.9440694625649,18.3421554626158,11.2430256505713,0.022263242442378,0.00751448443884717,7.36809693903854
2P37A02R3.dat,2,0.678879310344828,0.442483836206896,0.538658405172414,0.775862068965517,1.66666666666667,0.332640332640333,-0.4830157723489,0,1.0625,-0.150509312842919,0.000149593061152222,2.86082715743689,10.398246327102,19.6956239626825,12.4385969400779,0.0253668121998621,0.0141786760641673,7.42957242880727
2P38A02R01.dat,2,1.22844827586207,0.590605491973841,0.592416951545779,1.13146551724138,2.41666666666667,0.482328482328482,-0.685157960197824,0.0693915299747973,1.59375,-0.32481939618746,0.000103154778057353,2.69761131952962,10.4170564667185,21.5535364824727,17.0608616442625,0.0249087508862458,0.00827666805464723,7.24461380167839
2P38A02R02.dat,2,1.13146551724138,0.698345383759733,0.682268492769744,1.29310344827586,1.9375,0.386694386694387,-0.543912391535159,0.0238369932862327,1.9375,-0.277686546610195,8.77329508981725e-05,2.06768714473757,6.19372328810881,21.4030184848809,17.5281556097947,0.0259738652159945,0.00902295920417243,7.34717104508441
2P38A02R03.dat,2,1.19612068965517,0.760910560344828,0.785964439655172,1.45474137931034,1.66666666666667,0.332640332640333,-0.532338624944474,0.0427155807351257,1.66666666666667,-0.321750650770275,7.4941600363946e-05,1.65396683253975,4.25040183357814,22.3681861615444,18.9193077940988,0.0283289884369171,0.010399460082312,7.31538867881202
2P38A02R1.dat,2,0.808189655172414,0.558002248875562,0.614926911544228,1.26077586206897,1.4375,0.286902286902287,-0.420073724645539,0.00111067114380431,0.645833333333333,-0.135704664572185,0.000137442688101844,2.82962470835164,10.2859228260821,18.0550972981072,11.9683695459876,0.0256729511580415,0.00638174426920909,7.37367619142908
2P38A02R2.dat,2,1.19612068965517,0.564566299324564,0.632554212584429,1.03448275862069,2.02083333333333,0.403326403326403,-0.740157636407027,0.0274421442536065,2.02083333333333,-0.273408525809157,0.000139540583840595,3.21001814475166,13.3295920267137,18.9906244480733,14.5342806819873,0.0245151669489285,0.00664979820169192,7.37771300844862
2P38A02R3.dat,2,1.26077586206897,0.603448275862069,0.68292025862069,1.09913793103448,1.75,0.349272349272349,-0.649266933754355,0.0373169023327147,1.75,-0.275651756061964,0.000117227047684183,2.78930021534792,10.6605573543749,19.467454341218,14.9659639935466,0.0264602502345381,0.0074301882039252,7.38679511138009
2P39A02R01.dat,2,0.905172413793103,0.609464247937381,0.651113285381849,1.22844827586207,1.69791666666667,0.338877338877339,-0.662418098982091,0.0016189069221106,1.69791666666667,-0.245969200225185,0.000124907984483819,2.73465995052825,9.82460609188885,19.554267416819,14.803350112916,0.0267254507146962,0.00608891582835508,7.44462898647045
2P39A02R02.dat,2,1.22844827586207,0.663666328600406,0.684411303706436,1.64870689655172,1.94791666666667,0.388773388773389,-0.643292289602405,0.0282857013220168,1.94791666666667,-0.279758558440857,0.000106532420476143,2.58993790371073,9.12936739277451,21.1745762426111,16.7208387468603,0.0251187619505469,0.00838636718664991,7.45868012758664
2P39A02R03.dat,2,1.06681034482759,0.6483377786245,0.627440941131644,1.19612068965517,1.88541666666667,0.376299376299376,-0.735799936224412,0.0108938200116034,1.88541666666667,-0.307495374757484,0.000118143751303575,2.69238830388058,9.62093294369805,20.0635608654088,16.4909154676858,0.0242274416295105,0.007173231873117,7.40444375157084
2P39A02R1.dat,2,1.03448275862069,0.650637078438802,0.687405267146646,1.03448275862069,1.89583333333333,0.378378378378378,-0.790747745829053,0.0157294924732991,1.125,-0.331163516376046,0.000120957121845127,2.66585015899802,9.31566923785137,19.1350942789981,16.6340895831216,0.0269462388803844,0.00889806248712638,7.35218913537001
2P39A02R2.dat,2,1.22844827586207,0.822657945502773,0.958524234386303,1.29310344827586,1.48958333333333,0.297297297297297,-0.619360545106616,0.0313119509838306,1.48958333333333,-0.321418909713573,8.81105228978428e-05,2.04136392747936,6.1005075086083,20.7651386787247,17.7524978048518,0.0355592175790787,0.00910355142964141,7.42210890169773
2P39A02R3.dat,2,1.09913793103448,0.812655966424682,0.879863316696914,1.48706896551724,1.58333333333333,0.316008316008316,-0.742556847716514,0.0292280121190271,1.58333333333333,-0.365199722555957,9.50771990613221e-05,2.18493686638806,6.68487601819575,20.4422593580364,18.5937664864072,0.0338210685168494,0.0103315253589802,7.38709212347654
2P40A02R01.dat,2,1.03448275862069,0.61789375582479,0.613525163094129,0.905172413793103,1.92708333333333,0.384615384615385,-0.683319681574111,0.0119636949187804,1.92708333333333,-0.305925658986101,0.000105712338179439,2.31113899125148,7.37836205519075,20.4872144664282,16.3194930094141,0.0263740994463024,0.00700944783318813,7.34055758661575
2P40A02R02.dat,2,1.45474137931034,0.708554376657825,0.786637931034483,1.45474137931034,2.03125,0.405405405405405,-0.34616062462538,0.0481559275289622,1.83333333333333,-0.221130659650142,0.000100467260593887,2.32715440574177,7.260566508035,21.5643401978005,15.0931501270447,0.02665123442307,0.00909284202242674,7.40685619336335
