File,Activity,Maximum_Absolute_Velocity,Mean_Absolute_Velocity,Mean_Velocity_Bandwidth,Maximum_Velocity_Bandwidth,Active_Motion_Duration,Active_Motion_Fraction,Velocity_Imbalance,High_Velocity_Fraction,Main_Burst_Duration,Energy_Weighted_Velocity,Imbalance_Doppler_Distr,Variance_Doppler_Distr,Skewness_Doppler_Distr,Kurtosis_Doppler_Distr,Variance_Frequency_Doppler_Distr,Mean_Difference_From_Zero_Freq,Total_Signal_Over_Max,Standard_Deviation_Range,Mean_Cadence
1P49A01R3.dat,1,1.875,1.00301852041338,0.664034521129643,1.35775862068966,6.87755102040816,0.687054026503568,-0.207212138135404,0.235096323958555,2.57142857142857,-0.17718694540319,0.181298376262165,3.00701833608312e-05,0.846347909611961,2.41599417696647,34.8443582255562,29.5882025058437,0.0184652993844616,0.00731042001967658,7.62879061837163
1P50A01R01.dat,1,2.13362068965517,1.03630997001499,0.619685692867852,1.68103448275862,8.21428571428571,0.82059123343527,-0.232406990437751,0.324383204541177,3.89795918367347,-0.297852583233676,0.205598174418114,3.05529623505079e-05,1.0235256724949,2.99425076220493,36.6246337495047,32.3885577141265,0.0164929352001433,0.00705758843721109,7.71134270372523
1P50A01R02.dat,1,2.00431034482759,0.958311750776972,0.533243303241084,1.39008620689655,7.13265306122449,0.712538226299694,-0.132029713910668,0.218584426784943,2.3469387755102,-0.128045217467664,0.109207388571766,3.1761479946437e-05,0.891895576744453,2.53051583138129,34.505533891681,29.1134466196885,0.0151159215999065,0.00692787625210903,7.71735013098696
1P50A01R03.dat,1,1.74568965517241,1.02761808122397,0.49180040237683,1.06681034482759,7.52040816326531,0.751274209989806,-0.0775191555629439,0.300739717380642,2.38775510204082,-0.18981124185965,0.0673059525063556,3.27325671121786e-05,1.01146114700771,2.73982813550823,36.4928794137152,31.8153433118002,0.0147148289633643,0.00764590945295175,7.71521508073412
1P50A01R1.dat,1,0.775862068965517,0.544204258323424,0.255067442033294,0.484913793103448,4.73469387755102,0.472986748216106,-0.707359687803523,0.00890970138188528,4.18367346938776,-0.328488567889868,0.631400197127036,0.00015260900660531,3.47796195579671,14.9822140555917,19.5721092674784,18.0253120963775,0.0101182289221858,0.00696644073323321,7.67320155623926
1P50A01R2.dat,1,0.775862068965517,0.54007829800696,0.261111989876622,0.581896551724138,5.56122448979592,0.555555555555556,-0.568408184934667,0.00968663633306476,4.24489795918367,-0.2632266210624,0.505473768539467,0.000120919372425298,3.09549339147382,12.3586658160577,21.2427684333447,18.3215467367375,0.0102972848390603,0.00563692884318021,7.66849133784246
1P50A01R3.dat,1,0.808189655172414,0.603469488188976,0.28585731740429,0.549568965517241,5.18367346938776,0.517838939857288,-0.475347002069908,0.0134393786889623,3.6734693877551,-0.252929642284944,0.424435786991398,0.000102253674043834,2.83288238599997,10.8678799585656,22.8205210208407,19.7625304214283,0.0107085961596768,0.00627764341343815,7.66334983104684
1P51A01R01.dat,1,1.58405172413793,0.883849105684065,0.478141929658612,1.03448275862069,8.18367346938775,0.817533129459735,0.0189880319262949,0.164250856878483,4.11224489795918,-0.0138468290664991,-0.0199503550493486,3.76417232509817e-05,0.965569383458003,2.41832237125146,32.4531034946337,27.4588681337665,0.0142396551418029,0.00712540665480926,7.77919390220624
1P51A01R02.dat,1,1.58405172413793,0.950998588783899,0.449134863173395,1.13146551724138,8.60204081632653,0.859327217125382,-0.226938015221556,0.207433946601666,3.30612244897959,-0.197864659515691,0.207247800011973,4.14405837539428e-05,1.48097970133787,4.63660781792253,33.7220928994394,29.7910769317828,0.0136659125295621,0.0072937728334391,7.82461776378799
1P51A01R03.dat,1,1.58405172413793,0.925492610837439,0.470412561576354,0.9375,7.14285714285714,0.713557594291539,0.0578886692167769,0.1991976991685,3.85714285714286,0.027067395480903,-0.0566677697949455,3.43092055050279e-05,0.813219038101389,2.05932508434585,33.4661959128078,28.4577919454987,0.0148778362458544,0.00738495389727016,7.9021176142544
1P51A01R1.dat,1,1.51939655172414,0.846469846408674,0.504300933594338,1.19612068965517,7.01020408163265,0.700305810397553,-0.149615405511746,0.117985362951874,3.05102040816327,-0.114094403656893,0.132892744814841,4.46259393802928e-05,1.3508218276223,3.72358373205808,30.6605003587179,25.9285313243048,0.0153082564274391,0.006649564321861,7.68540604081107
1P51A01R2.dat,1,1.48706896551724,1.04320354027532,0.52538716437236,1.03448275862069,5.16326530612245,0.515800203873598,-0.306610027808488,0.200329083437787,2.41836734693878,-0.259160959125553,0.285955050167379,4.37237827691126e-05,1.78231471246817,5.68662730428354,33.9350956603398,30.4326085931937,0.0155789546131962,0.0059853383948755,7.71141177073555
1P51A01R3.dat,1,1.58405172413793,1.08085558252427,0.56112947773686,1.00215517241379,6.30612244897959,0.629969418960245,-0.275031334798469,0.250716093528088,2.40816326530612,-0.277343268130654,0.250758561791018,4.22620259985507e-05,1.83856017020481,6.21531786235719,35.7087153024426,32.3850699272542,0.0159264728340281,0.00582194068497223,7.67855646546656
1P52A01R01.dat,1,1.19612068965517,0.837706146926537,0.329081383221433,0.581896551724138,5.39795918367347,0.539245667686035,0.272011101087348,0.0905689589575092,1.8265306122449,0.141219293666505,-0.23420201299715,5.62575343577085e-05,1.93409333916005,6.54595325485817,30.2795538490955,26.2260557864792,0.0126230992148394,0.00869070560069682,7.57767676481472
1P52A01R02.dat,1,1.32543103448276,0.8766919826055,0.309322747596007,0.775862068965517,5.74489795918367,0.573904179408767,0.537036345961058,0.148528041033227,1.8469387755102,0.327136766233121,-0.473231168891743,5.63298348853904e-05,1.85609113912631,5.58797933841025,30.1027629396426,27.5127618529834,0.0122170861470365,0.0084160510859421,7.58529539745524
1P52A01R03.dat,1,1.51939655172414,0.950941972699026,0.358182014974788,0.808189655172414,6.90816326530612,0.690112130479103,0.299342263491488,0.240321197937538,2.55102040816327,0.208862956247063,-0.266366854079465,4.25845188368066e-05,1.35728258693661,3.70581219107629,34.3964911480129,30.7724895005558,0.012671564686889,0.00883324250642526,7.61125251665726
1P52A01R1.dat,1,1.68103448275862,1.02832925025423,0.735300915226033,1.26077586206897,3.80612244897959,0.380224260958206,-0.131180231746641,0.260251201155718,1.24489795918367,-0.164644820104201,0.101248119528995,2.55544349993806e-05,0.81168568209979,2.41537862591901,38.3822198783718,31.5770570510798,0.0190930047635887,0.0160492663650103,8.17186681498393
1P52A01R2.dat,1,1.77801724137931,1.10826791215343,0.861292606578555,1.32543103448276,7.08163265306122,0.707441386340469,-0.273467482647056,0.278939590240249,4.16326530612245,-0.21076444767055,0.235521874351534,2.7300261608615e-05,0.946039186011626,2.62088109389238,38.3283633194935,32.4181869320389,0.0199747589304614,0.00767264117893361,7.51641882569955
1P52A01R3.dat,1,2.42456896551724,1.13104077523282,0.80639630002517,1.81034482758621,6.98979591836735,0.698267074413863,-0.325676112951364,0.27897615019403,4.1734693877551,-0.285392275732179,0.281949477893222,3.22162822038783e-05,1.5318855932701,4.8045372897453,38.7903907123747,33.6337730836412,0.01893881140846,0.00925944276336454,8.01159407253978
1P53A01R01.dat,1,1.8426724137931,1.00177596319142,0.533665878754171,1.39008620689655,6.95918367346939,0.695208970438328,-0.056905746676901,0.238215287566335,2.35714285714286,-0.0654043966395728,0.0431723926012321,3.05246840452265e-05,0.740906180895463,2.01476531114306,35.0909082821714,29.6472988779671,0.0155613057004935,0.00739383495446942,7.74458307539016
1P53A01R02.dat,1,1.77801724137931,0.963667982185377,0.508043312902372,1.19612068965517,7.97959183673469,0.797145769622834,-0.102376031448841,0.197173903640442,2.59183673469388,-0.113843063736195,0.0864620578898974,3.7040858135596e-05,1.14180591333817,3.19154449262753,34.2870233768985,29.5180526995164,0.0144038375316454,0.00720311307437257,7.67470085638762
1P53A01R03.dat,1,1.9073275862069,0.986781784841075,0.514633041058932,1.22844827586207,8.3469387755102,0.833843017329256,-0.141222605503507,0.263777468200386,2.72448979591837,-0.167205815882059,0.122163362831217,3.34859330987103e-05,1.08116103908174,3.24634613415003,35.744265570288,30.9374194401145,0.0144641684779766,0.00761993547768409,7.72611691929884
1P53A01R1.dat,1,1.00215517241379,0.543511528259539,0.455200469291981,0.775862068965517,5.1734693877551,0.516819571865443,0.0477361636634969,0.0216268939279665,2.36734693877551,-0.00704069362987137,-0.0589137129605773,6.2221100775894e-05,1.56350063322256,3.978429655549,25.7370284419491,18.5657393310436,0.0151806774051555,0.00666219575926977,7.53003679065183
1P53A01R2.dat,1,1.16379310344828,0.628487688303889,0.52559306341024,1.00215517241379,7.03061224489796,0.702344546381244,0.00211864454768072,0.0371744712551181,3.25510204081633,-0.0173247525794078,-0.0163123595858206,5.60091626580212e-05,1.41267619764654,3.36988760236042,26.7067694454123,19.7410310211103,0.0156422230637716,0.00656278134710457,7.51978834538033
1P53A01R3.dat,1,1.09913793103448,0.586619410021551,0.504461880387931,0.9375,6.53061224489796,0.652395514780836,-0.140155281364131,0.0247420793164749,2.1734693877551,-0.114993019226882,0.10986701351443,6.86796226274497e-05,1.74114978595009,4.63325228866942,25.0350106797906,18.3808114863811,0.0147744961257915,0.00919437201159891,7.4655963495835
1P53A1R01.dat,1,2.06896551724138,1.19523500236183,0.505646927470262,1.39008620689655,8.19387755102041,0.81855249745158,-0.0563843256173318,0.4348176182821,2.3469387755102,-0.0995834939815799,0.0541439862303388,2.86699036142335e-05,0.939938542720291,2.46014344533754,41.744644486631,37.0782826375563,0.0145920858295347,0.00728255479449576,7.78768769870492
1P54A01R02.dat,1,2.23060344827586,1.20523765445867,0.543881317749922,1.42241379310345,7.88775510204082,0.787971457696228,-0.0600948024647942,0.437276627887365,2.3265306122449,-0.127376909795178,0.054724552540106,2.78830641742165e-05,0.968136207853175,2.78891392583002,41.3788815619168,36.5605610836364,0.0160928273297796,0.00770277750412976,7.73240066070158
1P54A01R03.dat,1,2.32758620689655,1.16747036637931,0.53934536637931,1.71336206896552,8.16326530612245,0.815494393476045,-0.108064761089256,0.417516132174348,2.56122448979592,-0.154002539946837,0.0969990728015581,2.72407472100987e-05,0.88538407648202,2.47605008731889,41.0405342536241,36.3550618501806,0.0152575574495837,0.00758598014839748,7.67902848388068
1P54A01R1.dat,1,1.81034482758621,0.938800908901686,0.577603552348574,1.39008620689655,5.07142857142857,0.506625891946993,-0.0602790407352086,0.14383879077904,2.52040816326531,-0.0728977920701489,0.0491087212648405,3.71568683080283e-05,1.27843134342842,3.49820073875252,35.6354545992948,29.1647501413546,0.0161571000373464,0.00929538878625683,7.952926763673
1P54A01R2.dat,1,1.39008620689655,0.936266795076575,0.529397256412666,0.9375,3.74489795918367,0.374108053007136,0.0686513468895478,0.148894096717198,1.43877551020408,0.0560236992563492,-0.0593051122024852,3.46663555099746e-05,1.12230090627721,2.99668043099114,35.4058253799155,29.1673461384517,0.0164931681741103,0.00878686031873886,7.79847059435982
1P54A01R3.dat,1,1.9073275862069,1.00174159988236,0.636557054628336,1.13146551724138,4.78571428571429,0.478083588175331,0.00064770313321863,0.170193752711493,1.78571428571429,-0.0392059501760377,-0.00639884072152963,3.20150676047983e-05,0.932352126153528,2.35500722647292,35.9306627404958,29.151495813441,0.0173400548359758,0.00688779941813646,8.04143372936041
1P55A01R01.dat,1,2.19827586206897,1.12113061116501,0.616353128582767,1.39008620689655,7.97959183673469,0.797145769622834,-0.176938980714736,0.351803892592255,4.01020408163265,-0.217492257126251,0.154913797215728,2.41518898248194e-05,0.610212047420866,1.88215870840884,38.9710034498594,33.651411477887,0.0177176506779431,0.00757923113784399,7.67707708117462
1P55A01R02.dat,1,1.9073275862069,1.08627725889172,0.535574677896843,1.06681034482759,8.43877551020408,0.843017329255861,-0.0735878950774811,0.390477198583151,2.57142857142857,-0.152738027849011,0.065308664992075,2.54495383403943e-05,0.706797520082617,2.17996681850049,39.4895775291498,33.9491934792691,0.0159968504731043,0.00733183223367734,7.6410111077716
1P55A01R03.dat,1,2.61853448275862,1.13383399078096,0.542671305735307,1.8426724137931,7.93877551020408,0.793068297655454,-0.200950963942481,0.38876760943951,2.14285714285714,-0.21659742699766,0.18090083815921,2.68803679056524e-05,0.869678302101063,2.59935587890607,39.4871206857754,34.8011202222471,0.0152485620534859,0.0073332423204673,7.60800968257217
1P55A01R1.dat,1,2.39224137931034,0.866710054626152,0.584990611130078,1.64870689655172,6.18367346938775,0.617737003058104,0.0780909610469242,0.124147497875677,3.5,0.074747277936853,-0.0695574547094198,4.26320321889761e-05,1.47494405739886,3.98447452495541,34.0851328524659,27.0611422962502,0.0146774642287088,0.00746006003889916,7.8126966456414
1P55A01R2.dat,1,2.10129310344828,0.983420488359882,0.621581262033957,1.42241379310345,6.03061224489796,0.602446483180428,-0.0231413053997348,0.135697800538822,2.31632653061224,-0.0647532049983999,0.0211194732558693,4.27627561754516e-05,1.67919423479254,4.93561285773565,36.411316746403,29.2628637256576,0.0145823346132102,0.0092488623020885,8.06349810995079
1P55A01R3.dat,1,2.23060344827586,0.954326661590341,0.595255901229196,1.58405172413793,6.46938775510204,0.646279306829766,0.00630008969509782,0.129143022750446,3.77551020408163,-0.00817304327131257,-0.00295497373291899,4.23979976688769e-05,1.58297121053276,4.38301353935907,35.9219791169584,29.0234069062729,0.014380908958031,0.00731706013473326,7.84048888776876
1P56A01R01.dat,1,1.9073275862069,1.16379310344828,0.526298038957621,1.29310344827586,6.68367346938775,0.667686034658512,-0.11778967814276,0.431894901302981,2.66326530612245,-0.215369648139904,0.108875015647389,2.93118466699558e-05,1.12067481899935,3.45276301004589,40.2265515262472,35.8399857207906,0.0165910226784088,0.00752400339268289,7.68499196992332
1P56A01R02.dat,1,1.74568965517241,1.1883500787053,0.503521754636234,1.09913793103448,7.1530612244898,0.714576962283384,-0.147930203138896,0.441082021615692,3.51020408163265,-0.17716687519852,0.135451662182522,2.58450624070121e-05,0.799062541368349,2.40479362110375,41.3033257964528,36.7835863749709,0.0164240420637054,0.00800793238056507,7.7316198742921
1P56A01R03.dat,1,1.8426724137931,1.17689888164026,0.546001281453868,1.42241379310345,6.79591836734694,0.678899082568807,-0.0989403831126883,0.39121320796262,3.31632653061224,-0.192637891726358,0.0923349678358651,2.84828558414303e-05,0.918743477045547,2.68837784106668,39.527678561216,35.1157297812074,0.0164983085674177,0.0077886427468451,7.66168836649532
1P56A01R1.dat,1,1.97198275862069,1.11035315228652,0.652032151842534,1.32543103448276,7.13265306122449,0.712538226299694,-0.200637987553276,0.30270560968101,4.3265306122449,-0.235573020757474,0.182417486543933,2.87802454302365e-05,1.07290206992029,3.26888661965189,38.2598378788527,33.4324393474018,0.017813424846532,0.00663670413251747,7.6487576663212
1P56A01R2.dat,1,2.00431034482759,1.20075395933955,0.645103827361563,1.51939655172414,6.26530612244898,0.625891946992864,-0.245510062417459,0.414361705235091,2.08163265306122,-0.278823391646154,0.225391661386569,2.62866032975759e-05,1.05247593338084,3.15445200509678,41.0308248628839,36.6390541562098,0.0173982827200898,0.00660830545690049,7.59128993525916
1P56A01R3.dat,1,2.00431034482759,1.19887296611435,0.68074526048664,1.32543103448276,7.07142857142857,0.706422018348624,-0.221696321735936,0.387574857849984,3.05102040816327,-0.278586329507682,0.200876317319004,2.52069538046773e-05,0.858242868791806,2.60058917547058,40.4118778076938,35.8830972022758,0.0187243044335774,0.00729649037466501,7.64608240058165
1P57A01R01.dat,1,2.13362068965517,1.14670061087787,0.624948405585169,1.51939655172414,7.45918367346939,0.745158002038736,-0.229269884621679,0.399575286142139,1.97959183673469,-0.295470069617611,0.200328941168634,2.90609609150347e-05,1.31548679320138,4.45095869872814,39.5328614074483,35.0292368249339,0.015961330380837,0.00714991214287028,7.68675596169189
1P57A01R02.dat,1,2.48922413793103,1.28203634669152,0.698295278036657,2.00431034482759,6.79591836734694,0.678899082568807,-0.264592163228116,0.476575641607905,1.96938775510204,-0.336545582556912,0.238716048124899,2.32708592773986e-05,1.01022881661029,3.26586384525031,42.5930851793825,38.1964674395539,0.0175229640977603,0.00720315987866602,7.54837082635516
1P57A01R03.dat,1,1.93965517241379,1.21810967367073,0.546967639804582,1.16379310344828,7.41836734693877,0.741080530071356,-0.31118039770676,0.481282773719636,2.20408163265306,-0.387396070500726,0.279564640115187,3.16177996106736e-05,1.5448020442107,5.17504206709793,40.7331808707844,37.8861239370522,0.0160740107363293,0.00770251299752533,7.58691867184554
2P01A02R01.dat,2,1.16379310344828,0.506855593696364,0.433423701045405,0.775862068965517,2.30208333333333,0.459459459459459,-0.74407571049265,0.0491287520703731,2.30208333333333,-0.320355573106949,0.643844668416706,0.000118791970900422,2.91121518467096,11.16000519205,21.0206233063631,16.6956886127152,0.0277905891218686,0.00866430130488432,7.47709059830449
2P01A02R02.dat,2,0.969827586206897,0.556998286571,0.413230884557721,0.711206896551724,1.67708333333333,0.334719334719335,-0.852296342248494,0.0169393919108085,1.67708333333333,-0.352230728061096,0.728005563783401,0.000127391333989046,2.76552717657919,9.66907084502761,21.2526424008668,17.5640347726611,0.0280036002454557,0.00927294583964069,7.2871135443691
2P01A02R03.dat,2,0.775862068965517,0.466272338283413,0.351591995972816,0.517241379310345,1.42708333333333,0.284823284823285,-0.802998207591174,0.00240964264331225,1.42708333333333,-0.281525564353412,0.693446869007393,0.000149039069878833,3.17632557207796,12.9380824033323,20.3913626584123,15.2834182614875,0.025046772761618,0.00903939529388198,7.41210903968511
2P02A02R01.dat,2,0.711206896551724,0.432642820380854,0.352225939269171,0.614224137931034,2.09375,0.417879417879418,-0.738225667317479,0.00316044632371375,1.15625,-0.245002941956685,0.634704862673355,0.000155599416850788,3.07204660079436,11.7043951781907,18.7372382898375,13.8986184186513,0.0233402016139371,0.00940247884337314,7.38616724205415
2P02A02R02.dat,2,1.00215517241379,0.621196754563894,0.581262677484787,0.872844827586207,1.59375,0.318087318087318,-0.698008419859002,0.0195321127767904,1.59375,-0.302983396839194,0.609490667976177,0.000109339807178177,2.60875660080777,9.2162311191951,20.602558352696,16.8114836046163,0.0326690867115687,0.00891763640379022,7.4316156053083
2P02A02R03.dat,2,0.743534482758621,0.434769298589342,0.425769004702194,0.581896551724138,1.83333333333333,0.365904365904366,-0.596517994256943,0,1.83333333333333,-0.224300775910227,0.510931341132551,0.000129942865597987,2.5832380482822,8.71379028991489,19.4133544096848,14.0541955123427,0.0291382824866938,0.00991830690273108,7.41800606125961
2P03A02R01.dat,2,0.743534482758621,0.446793402431732,0.295619892365956,0.484913793103448,1.80208333333333,0.35966735966736,-0.814933335440625,0.00147709822322428,1.13541666666667,-0.273953832116706,0.705627237768516,0.000155491604733618,3.051820369079,11.7373080524409,18.5869483616858,14.4009476399966,0.0225709707625126,0.00717230864560791,7.41787920206154
2P03A02R02.dat,2,0.775862068965517,0.461120689655172,0.35301724137931,0.646551724137931,1.30208333333333,0.25987525987526,-0.82033592371389,5.18445508819124e-05,1.13541666666667,-0.246122501523728,0.670854873422623,0.000166793594798504,3.52608008029543,15.3353503119002,22.208061432531,14.6986198768092,0.0242272350855397,0.0168594902507728,7.36261857779974
2P03A02R03.dat,2,0.678879310344828,0.41834574576617,0.331883799224648,0.549568965517241,1.76041666666667,0.351351351351351,-0.896239595598294,0,1.17708333333333,-0.256422633344618,0.766704714428917,0.000188961485599594,3.48097544440042,14.7778440535158,18.7197155797523,13.4977226579967,0.0252187179494744,0.00841045856734715,7.37706238264606
2P04A02R01.dat,2,0.646551724137931,0.384427552233735,0.28473755732971,0.452586206896552,2.11458333333333,0.422037422037422,-0.875108497856298,0.00100684833975244,1.80208333333333,-0.264605954091532,0.744264392358329,0.000175341470750052,3.07267144045761,11.2701257041692,18.064197780419,13.6832858788676,0.0213815115222895,0.00733259909960391,7.40503872181598
2P04A02R02.dat,2,0.581896551724138,0.370071738606221,0.344074029418857,0.517241379310345,1.48958333333333,0.297297297297297,-0.55618636798071,0,1.04166666666667,-0.164590964507158,0.447819772658125,0.000155169217469317,2.86593155638003,10.2452223176857,20.8167333215096,12.558439707897,0.0249780756633915,0.00766702140006345,7.39118674674302
2P04A02R03.dat,2,0.387931034482759,0.293791906130268,0.298132183908046,0.420258620689655,2.25,0.449064449064449,-0.673394602973641,0,2.25,-0.144858626605529,0.563003697060126,0.000236702836594517,3.9388793416385,18.3077204933094,18.9878088479919,10.8982375616528,0.0220936339075295,0.00990258756124281,7.40056672701525
2P05A02R01.dat,2,0.905172413793103,0.45054753028891,0.447343895619758,0.678879310344828,1.15625,0.230769230769231,-0.652392365798019,0.00339680473427503,0.739583333333333,-0.251985524793,0.554899472687159,0.000117322532358585,2.62056372620707,8.97755822985156,21.4078597934691,15.8518736263518,0.0280513646002904,0.0257424601367231,7.34840544551459
2P05A02R02.dat,2,0.905172413793103,0.461583035133376,0.415531473649967,0.614224137931034,2.20833333333333,0.440748440748441,-0.664320845640797,0.0110615702972408,1.45833333333333,-0.2510917209776,0.574380849629229,0.000133472793025115,2.93384548844546,11.0246070144784,19.5566371394031,14.5152069993996,0.0287645138588816,0.00927299275904721,7.42082173296295
2P05A02R03.dat,2,0.452586206896552,0.349386604774536,0.307609416445623,0.484913793103448,1.35416666666667,0.27027027027027,-0.698451721970511,0,1.09375,-0.181263452927249,0.579589959108659,0.000200126869379735,3.54154654704619,15.1486671709167,19.4438707355877,12.1710627746133,0.0230573383196544,0.0102641403338886,7.34928730926207
2P06A02R01.dat,2,0.84051724137931,0.480705468271781,0.409546521118139,0.646551724137931,1.76041666666667,0.351351351351351,-0.793723632759209,0.00234098915850781,1.76041666666667,-0.2752058345855,0.677015661478609,0.000140635545280354,2.98602357638789,11.2149253785508,21.0920225162432,15.5285561029041,0.0270416495756902,0.00985318825224336,7.32045718137294
2P06A02R02.dat,2,0.549568965517241,0.392998602050326,0.313839701770736,0.549568965517241,1.92708333333333,0.384615384615385,-0.764937148098965,0,1.92708333333333,-0.227756321747672,0.64837454987168,0.000172870564161725,3.22372491692628,12.6863739025575,20.6437455980004,13.896577899561,0.0240049717297052,0.0122827314670662,7.30240937263249
2P06A02R03.dat,2,0.452586206896552,0.310278172769285,0.30861180234625,0.581896551724138,2.02083333333333,0.403326403326403,-0.645427463035886,0,1.45833333333333,-0.1462893300556,0.536815307921815,0.000200045335852052,3.73561326956431,16.7035568886562,20.8563469304453,12.3326365258121,0.0233236695257055,0.0086609865010306,7.33964123725219
2P07A02R01.dat,2,0.517241379310345,0.35656367360874,0.311753158074428,0.614224137931034,2.10416666666667,0.41995841995842,-0.690399188875841,0.000114661835136545,1.40625,-0.193051024461983,0.582532214196931,0.000171195058665928,3.19775477250602,12.4154668416058,19.4811581173963,12.914101761483,0.0241356639854425,0.00964299234990326,7.28495159872293
2P07A02R02.dat,2,0.420258620689655,0.293887147335423,0.277610320713769,0.484913793103448,1.48958333333333,0.297297297297297,-0.221829012123535,0,0.989583333333333,-0.0635194788337826,0.149203174137814,0.000152593065503924,2.8253507048215,9.66181736312418,24.7522732474016,13.2051268189189,0.023026395033536,0.0167971751793092,7.26614235471992
2P07A02R03.dat,2,0.290948275862069,0.240290615001778,0.261953430501244,0.387931034482759,2.02083333333333,0.403326403326403,-0.633309135950502,0,1.39583333333333,-0.108144973239492,0.494698364494163,0.000259986836308575,4.16310883504498,20.1611030104547,21.5770271866475,10.9075610223323,0.0206918672405114,0.0136227089029301,7.25478192939284
2P08A02R01.dat,2,1.09913793103448,0.614721485411141,0.387433687002653,0.614224137931035,1.35416666666667,0.27027027027027,-0.940358857018434,0.0440739385409107,1.35416666666667,-0.422731092714457,0.805898063893708,0.000113141594201882,2.36407200645401,7.19626330498967,20.9746094374931,19.147332542469,0.0273124153863377,0.0115540650971705,7.34017215989551
2P08A02R02.dat,2,0.84051724137931,0.52523637374861,0.315280867630701,0.452586206896552,0.96875,0.193347193347193,-0.913726828141565,0.00125322556287152,0.96875,-0.318155323235413,0.774746777031004,0.000160081632670005,3.1913349469697,12.633703168408,19.3987308778752,15.7186169051956,0.0238095815653922,0.00979406358355383,7.32502890032059
2P08A02R03.dat,2,0.711206896551724,0.396268148820327,0.385208711433757,0.646551724137931,1.97916666666667,0.395010395010395,-0.669666596361884,0.00306261162090515,1.97916666666667,-0.203733910594195,0.553127232378313,0.000161942991962571,3.40740086665592,14.6123038204327,19.673022362647,12.8824138335994,0.0264745296512281,0.0094288111408335,7.31910080328978
2P08A02R1.dat,2,1.22844827586207,0.736799568965517,0.584815014367816,0.969827586206897,1.5,0.299376299376299,-0.534488159081607,0.0822312715179016,1.5,-0.323950711612947,0.449941731389345,6.56127324182053e-05,1.69233785310769,4.81409742748333,23.6344544326626,19.7400552062199,0.0314592920103616,0.0244488690421354,7.37451923113301
2P08A02R2.dat,2,1.26077586206897,0.675421814493823,0.520180250783699,0.9375,1.94791666666667,0.388773388773389,-0.839449238730856,0.0812721325576152,1.94791666666667,-0.401770272192567,0.732866713823861,0.000100243292650468,2.54235725541949,8.95069419238164,21.4242002105237,19.0509804252009,0.030715280062619,0.00667986510507241,7.39332900758139
2P08A02R3.dat,2,1.09913793103448,0.730384278199883,0.589202220923437,0.872844827586207,1.84375,0.367983367983368,-0.846396411584909,0.0534091099330472,1.84375,-0.420697148151925,0.739236781399469,9.71812626917796e-05,2.18894904708686,6.56744921426189,20.518549377723,19.5920320752598,0.0340802450748943,0.0131347324366213,7.35925158472742
2P09A02R01.dat,2,1.06681034482759,0.624561447473937,0.533969025661588,0.872844827586207,1.79166666666667,0.357588357588358,-0.780091742483028,0.0329384850444898,1.79166666666667,-0.35554707095339,0.687256102170427,0.000110018101496269,2.58011616987794,8.80583468867912,21.4615527875029,18.3476735803969,0.0325773035472572,0.0194749658115508,7.31553700733659
2P09A02R02.dat,2,0.678879310344828,0.391784654030601,0.375085635989952,0.549568965517241,1.57291666666667,0.313929313929314,-0.566097355140492,9.15509421854372e-05,1.57291666666667,-0.180237911893955,0.453646648272969,0.000143133239988751,2.83228220509288,10.1434986093244,21.5135919707484,13.3857559391443,0.0262902969334168,0.0098755205354842,7.39313134312557
2P09A02R03.dat,2,0.646551724137931,0.430264778325123,0.368175287356322,0.549568965517241,1.3125,0.261954261954262,-0.797624335661739,0,1.125,-0.230174090986166,0.662183046695896,0.000168350900974135,3.24141691731498,12.8470126408246,20.1297876843059,13.7048540149348,0.0264654470432386,0.0167077052405314,7.33280696103979
2P10A02R01.dat,2,0.9375,0.557465780468544,0.341537246643854,0.581896551724138,1.36458333333333,0.272349272349272,-0.918425415917012,0.0201984747296856,1.36458333333333,-0.410410726026503,0.792665784903214,0.000119902787782817,2.57483078510128,8.67375801009056,21.3772533412458,19.295354597163,0.0242654604896927,0.0100948384939257,7.2524550869081
2P10A02R02.dat,2,0.775862068965517,0.485121021220159,0.313121684350133,0.517241379310345,1.625,0.324324324324324,-0.900531406417153,0.000131514929184034,1.625,-0.289711975988082,0.779527870465845,0.000181998887536925,3.3395831859575,13.2966926220552,19.2641491595907,14.8694073832317,0.0231278682248659,0.00843252039770146,7.35333651685188
2P10A02R03.dat,2,0.484913793103448,0.313202773613193,0.326945902048976,0.549568965517241,2.15625,0.43035343035343,-0.444738038473104,0,1.80208333333333,-0.113157713858284,0.336395909906806,0.000175812976860707,3.06014323104691,11.3075126209998,19.9463318237392,11.0142102376849,0.0220144359416882,0.00841467474545598,7.33968158501572
2P11A02R01.dat,2,0.517241379310345,0.378951149425287,0.334276221264368,0.517241379310345,1.5,0.299376299376299,-0.788201282899736,0,0.791666666666667,-0.192948028249687,0.66426876319624,0.000211498883601478,3.76306186260771,16.8022307463684,19.2739559627386,12.298622237199,0.0236526479049611,0.0115800163394222,7.386756671951
2P11A02R02.dat,2,0.581896551724138,0.404209464416728,0.390911592076302,0.711206896551724,1.46875,0.293139293139293,-0.650213489552256,0,1.46875,-0.217189869669663,0.56332467710323,0.00015442351867794,3.00953880819533,11.321192895423,20.7473356470213,14.1493370364941,0.0254485813008714,0.0184165780401611,7.39144081657502
